------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy Filter Normal Multiple Incline Limb: Undefined -----------
Serial Number: MOS2D04180140
Start Time 08:00:00
Start Date 5/20/2019
Epoch Period (hh:mm:ss) 00:00:01
Download Time 16:43:36
Download Date 5/20/2019
Current Memory Address: 0
Current Battery Voltage: 4.12     Mode = 61
--------------------------------------------------
Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,8,0,0,0,0,0,1,0
4,16,0,0,0,0,0,1,0
15,60,3,2,0,0,1,0,0
73,131,38,1,0,0,1,0,0
37,80,76,0,0,0,1,0,0
53,80,76,2,0,0,1,0,0
5,29,25,0,0,0,0,1,0
0,4,0,0,0,0,0,1,0
31,15,22,1,0,0,1,0,0
38,75,16,0,0,0,1,0,0
70,115,17,1,0,0,1,0,0
33,58,49,1,0,0,1,0,0
50,60,17,1,0,0,1,0,0
51,48,30,1,0,0,1,0,0
65,101,8,0,0,0,1,0,0
35,68,27,1,0,0,1,0,0
16,21,1,1,0,0,1,0,0
68,107,29,1,0,0,1,0,0
57,105,31,1,0,0,1,0,0
71,113,30,0,0,0,1,0,0
30,82,6,2,0,0,1,0,0
28,78,5,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
32,70,31,1,0,0,1,0,0
28,40,14,1,0,0,1,0,0
52,98,6,1,0,0,1,0,0
29,54,49,1,0,0,1,0,0
101,76,115,1,0,0,1,0,0
58,69,40,1,0,0,1,0,0
11,18,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
6,4,2,0,0,0,0,1,0
0,5,7,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
70,65,57,0,0,0,1,0,0
45,37,100,1,0,0,1,0,0
77,42,21,0,0,0,1,0,0
72,77,73,0,0,0,1,0,0
48,91,22,1,0,0,1,0,0
26,44,28,0,0,0,1,0,0
5,7,12,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
3,16,0,1,0,0,0,1,0
5,0,0,0,0,0,0,1,0
14,20,0,1,0,0,1,0,0
18,30,0,0,0,0,1,0,0
5,29,0,1,0,0,0,1,0
41,46,12,1,0,0,1,0,0
160,44,89,0,0,0,1,0,0
28,25,66,1,0,0,1,0,0
92,1,30,0,0,0,1,0,0
24,60,20,1,0,0,1,0,0
143,4,62,0,0,0,1,0,0
24,14,1,1,0,0,1,0,0
18,2,11,0,0,0,1,0,0
26,17,21,1,0,0,1,0,0
17,15,14,0,0,0,1,0,0
4,31,2,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,19,0,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
12,45,15,1,0,0,1,0,0
2,2,9,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
2,9,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
7,0,4,0,0,0,1,0,0
21,0,18,0,0,0,1,0,0
10,5,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
37,24,0,1,0,0,1,0,0
5,3,0,1,0,0,0,1,0
59,12,49,0,0,0,1,0,0
17,11,7,0,0,0,1,0,0
17,2,10,1,0,0,1,0,0
0,3,0,0,0,0,0,1,0
4,0,7,0,0,0,0,1,0
54,2,109,0,0,0,1,0,0
13,0,113,1,0,0,1,0,0
0,0,41,0,0,0,0,1,0
3,0,8,0,0,0,0,1,0
18,0,33,0,0,0,1,0,0
29,9,14,0,0,0,1,0,0
94,41,72,1,0,0,1,0,0
82,63,31,0,0,0,1,0,0
14,35,0,0,0,0,1,0,0
10,19,6,1,0,0,1,0,0
70,12,11,0,0,0,1,0,0
15,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1
0,6,0,0,0,0,0,0,1
12,5,0,1,0,0,1,0,0
11,2,0,0,0,0,1,0,0
33,12,3,1,0,0,1,0,0
5,6,0,0,0,0,0,1,0
0,3,0,0,0,0,0,1,0
18,0,5,0,0,0,1,0,0
12,9,14,0,0,0,1,0,0
4,5,19,0,0,0,0,1,0
21,0,65,1,0,0,1,0,0
7,0,124,1,0,0,1,0,0
18,0,44,0,0,0,1,0,0
40,7,153,0,0,0,1,0,0
9,36,47,1,0,0,1,0,0
6,1,59,0,0,0,0,1,0
1,4,6,0,0,0,0,1,0
40,43,84,0,0,0,1,0,0
8,17,42,1,0,0,1,0,0
0,16,37,0,0,0,1,0,0
0,0,36,0,0,0,1,0,0
35,2,125,0,0,0,1,0,0
98,22,94,0,0,0,1,0,0
41,0,31,0,0,0,1,0,0
0,7,0,0,0,0,0,1,0
0,26,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
17,5,39,0,0,0,1,0,0
3,44,32,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,4,0,0,0,0,0,1,0
0,14,4,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,39,12,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,1,8,0,0,0,0,1,0
0,56,89,0,0,0,0,1,0
3,42,5,0,0,0,0,1,0
0,7,17,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,8,0,0,0,0,1,0
6,22,13,1,0,0,0,1,0
0,11,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,19,12,0,0,0,0,1,0
0,24,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,9,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,13,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
32,48,52,0,0,0,1,0,0
11,23,29,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0
0,18,11,0,0,0,0,1,0
14,13,15,0,0,0,1,0,0
14,0,20,0,0,0,1,0,0
0,33,0,0,0,0,0,1,0
0,8,12,0,0,0,0,1,0
14,54,19,1,0,0,1,0,0
5,12,12,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
9,12,12,1,0,0,1,0,0
3,19,10,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,21,0,0,0,0,0,1,0
0,44,6,0,0,0,0,1,0
0,23,7,0,0,0,0,1,0
0,34,25,0,0,0,0,1,0
0,5,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,8,0,0,0,0,1,0
0,21,7,0,0,0,0,1,0
0,17,0,0,0,0,0,1,0
3,0,12,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,10,18,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,0,7,0,0,0,0,1,0
0,3,0,0,0,0,0,1,0
0,0,4,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,8,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0
0,7,9,0,0,0,0,1,0
6,38,30,1,0,0,0,1,0
14,63,46,0,0,0,1,0,0
0,75,18,0,0,0,1,0,0
12,75,59,1,0,0,1,0,0
13,5,19,0,0,0,1,0,0
25,28,53,0,0,0,1,0,0
0,11,18,0,0,0,0,1,0
0,1,12,0,0,0,0,1,0
0,3,1,0,0,0,0,1,0
0,15,54,0,0,0,0,1,0
0,8,27,0,0,0,0,1,0
0,2,1,0,0,0,0,1,0
0,32,45,0,0,0,0,1,0
0,15,19,0,0,0,0,1,0
0,3,5,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0
0,0,9,0,0,0,0,1,0
0,10,0,0,0,0,0,1,0
9,36,10,1,0,0,1,0,0
15,44,46,0,0,0,1,0,0
25,41,29,0,0,0,1,0,0
0,12,0,0,0,0,0,1,0
20,0,28,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,5,0,0,0,0,1,0,0
0,4,26,0,0,0,0,1,0
0,0,2,0,0,0,0,1,0
0,22,18,0,0,0,0,1,0
0,2,24,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,47,15,0,0,0,1,0,0
30,136,82,0,0,0,1,0,0
40,82,103,0,0,0,1,0,0
10,82,35,0,0,0,1,0,0
0,11,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
14,22,31,1,0,0,1,0,0
0,73,64,0,0,0,0,1,0
0,29,27,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,14,13,0,0,0,0,1,0
0,10,10,0,0,0,0,1,0
7,0,14,0,0,0,1,0,0
0,0,9,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
2,36,37,0,0,0,0,1,0
10,42,16,0,0,0,1,0,0
0,11,10,0,0,0,0,1,0
0,0,15,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
1,42,27,1,0,0,0,1,0
0,36,6,0,0,0,0,1,0
0,9,2,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,49,24,0,0,0,0,1,0
0,30,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,8,0,0,0,0,1,0
4,8,9,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,12,1,0,0,0,0,1,0
0,42,5,0,0,0,0,1,0
0,4,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,3,12,0,0,0,0,1,0
0,8,7,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0
0,0,16,0,0,0,0,1,0
0,12,11,0,0,0,0,1,0
0,4,11,0,0,0,0,1,0
0,27,0,0,0,0,0,1,0
0,0,6,0,0,0,0,1,0
8,51,39,0,0,0,1,0,0
8,13,62,0,0,0,1,0,0
0,14,1,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
4,0,3,0,0,0,0,1,0
45,52,63,0,0,0,1,0,0
3,32,27,1,0,0,0,1,0
17,13,15,0,0,0,1,0,0
11,24,46,0,0,0,1,0,0
0,69,117,0,0,0,0,1,0
2,11,26,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,4,0,0,0,0,1,0
0,0,26,0,0,0,0,1,0
0,5,10,0,0,0,0,1,0
14,60,64,0,0,0,1,0,0
0,0,8,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
1,35,18,0,0,0,0,1,0
22,47,16,1,0,0,1,0,0
18,64,21,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,18,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
14,19,10,1,0,0,1,0,0
0,3,23,0,0,0,0,1,0
7,23,22,0,0,0,1,0,0
2,25,6,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,7,21,0,0,0,0,1,0
0,8,16,0,0,0,0,1,0
14,62,61,0,0,0,1,0,0
6,61,74,1,0,0,1,0,0
0,12,54,0,0,0,1,0,0
0,4,18,0,0,0,0,1,0
0,23,26,0,0,0,1,0,0
0,0,4,0,0,0,1,0,0
0,14,5,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,2,14,0,0,0,0,1,0
0,13,11,0,0,0,1,0,0
0,21,14,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
28,68,25,0,0,0,1,0,0
6,34,18,0,0,0,0,1,0
0,0,14,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,1,19,0,0,0,0,1,0
0,7,0,0,0,0,0,1,0
5,7,0,1,0,0,0,1,0
30,21,58,1,0,0,1,0,0
4,32,69,0,0,0,0,1,0
13,12,19,0,0,0,1,0,0
5,33,2,1,0,0,0,1,0
0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,5,6,0,0,0,0,1,0
0,53,28,0,0,0,0,1,0
0,0,14,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,5,0,0,0,0,1,0
9,31,57,0,0,0,1,0,0
0,11,22,0,0,0,0,1,0
0,30,28,0,0,0,0,1,0
0,4,8,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,8,0,0,0,0,0,1,0
0,26,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,3,16,0,0,0,0,1,0
0,29,29,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,1,0
18,47,28,0,0,0,1,0,0
19,33,32,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0
5,15,17,1,0,0,0,1,0
13,71,28,0,0,0,1,0,0
10,57,31,1,0,0,1,0,0
0,62,28,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
3,16,17,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,24,17,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0
0,21,19,0,0,0,0,1,0
13,15,17,0,0,0,1,0,0
0,15,0,0,0,0,0,1,0
17,10,30,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,10,1,0,0,0,0,1,0
13,34,44,0,0,0,1,0,0
0,5,20,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,14,0,0,0,0,1,0,0
25,89,25,1,0,0,1,0,0
14,69,24,0,0,0,1,0,0
4,48,55,1,0,0,0,1,0
2,98,59,0,0,0,0,1,0
3,97,45,1,0,0,0,1,0
0,2,10,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0
9,26,36,0,0,0,1,0,0
22,39,79,0,0,0,1,0,0
5,73,58,0,0,0,0,1,0
1,28,5,1,0,0,0,1,0
0,4,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
38,87,18,0,0,0,1,0,0
5,27,0,0,0,0,0,1,0
20,9,22,1,0,0,1,0,0
41,61,54,0,0,0,1,0,0
0,2,2,0,0,0,0,1,0
0,24,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,37,17,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
13,24,39,0,0,0,1,0,0
0,2,1,0,0,0,1,0,0
7,31,29,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,1,0
3,12,13,0,0,0,0,1,0
0,61,65,0,0,0,0,1,0
0,40,12,0,0,0,0,1,0
1,0,3,1,0,0,0,1,0
5,9,31,0,0,0,0,1,0
19,40,43,0,0,0,1,0,0
1,31,11,0,0,0,0,1,0
18,24,15,0,0,0,1,0,0
48,36,72,1,0,0,1,0,0
61,23,119,0,0,0,1,0,0
0,54,40,0,0,0,1,0,0
0,39,11,0,0,0,1,0,0
0,50,4,0,0,0,1,0,0
0,38,6,0,0,0,1,0,0
0,45,30,0,0,0,1,0,0
0,5,2,0,0,0,1,0,0
3,39,26,1,0,0,0,1,0
0,1,37,0,0,0,0,1,0
0,13,17,0,0,0,0,1,0
13,73,30,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0
0,4,26,0,0,0,1,0,0
0,3,16,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0
0,5,19,0,0,0,1,0,0
7,27,61,1,0,0,1,0,0
14,15,50,0,0,0,1,0,0
6,51,53,1,0,0,1,0,0
0,6,72,0,0,0,1,0,0
0,0,9,0,0,0,1,0,0
0,0,4,0,0,0,0,1,0
0,0,6,0,0,0,0,1,0
0,0,8,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,2,29,0,0,0,0,1,0
6,47,52,0,0,0,1,0,0
0,37,11,0,0,0,1,0,0
0,29,7,0,0,0,1,0,0
0,36,40,0,0,0,1,0,0
0,5,25,0,0,0,1,0,0
2,16,59,1,0,0,0,1,0
0,17,11,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,38,0,0,0,1,0,0
0,20,31,0,0,0,1,0,0
0,20,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0
3,8,70,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,11,22,0,0,0,0,1,0
0,4,6,0,0,0,0,1,0
0,11,0,0,0,0,0,1,0
0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,8,0,0,0,0,0,1,0
0,5,0,0,0,0,0,1,0
0,2,84,0,0,0,1,0,0
0,19,29,0,0,0,1,0,0
11,38,13,1,0,0,1,0,0
5,19,66,0,0,0,1,0,0
0,6,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,31,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
0,10,13,0,0,0,0,1,0
15,51,6,0,0,0,1,0,0
0,97,42,0,0,0,0,1,0
14,50,1,0,0,0,1,0,0
0,16,0,0,0,0,0,1,0
0,24,33,0,0,0,1,0,0
0,8,25,0,0,0,1,0,0
2,6,21,1,0,0,1,0,0
0,42,40,0,0,0,1,0,0
8,69,41,0,0,0,1,0,0
6,88,21,0,0,0,1,0,0
31,85,40,1,0,0,1,0,0
10,48,17,0,0,0,1,0,0
0,20,2,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,3,15,0,0,0,1,0,0
3,21,62,1,0,0,0,1,0
87,83,85,1,0,0,1,0,0
132,168,204,0,0,0,1,0,0
54,187,133,1,0,0,1,0,0
60,102,69,1,0,0,1,0,0
40,129,87,2,0,0,1,0,0
113,146,101,1,0,0,1,0,0
54,123,80,1,0,0,1,0,0
11,43,53,1,0,0,1,0,0
37,99,103,1,0,0,1,0,0
59,92,68,0,0,0,1,0,0
15,50,36,1,0,0,1,0,0
3,25,23,0,0,0,0,1,0
0,37,10,0,0,0,0,1,0
0,16,0,0,0,0,0,1,0
17,21,14,1,0,0,1,0,0
0,3,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0
19,45,16,1,0,0,1,0,0
17,133,31,0,0,0,1,0,0
0,88,28,0,0,0,0,1,0
15,15,16,0,0,0,1,0,0
4,30,15,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
6,29,24,0,0,0,0,1,0
17,25,27,1,0,0,1,0,0
0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,43,3,0,0,0,0,1,0
27,47,24,0,0,0,1,0,0
0,35,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,6,0,0,0,0,0,1,0
6,30,0,0,0,0,0,1,0
13,50,3,1,0,0,1,0,0
31,104,35,1,0,0,1,0,0
0,80,36,0,0,0,0,1,0
0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
50,101,51,1,0,0,1,0,0
46,143,103,1,0,0,1,0,0
40,114,69,1,0,0,1,0,0
59,106,58,1,0,0,1,0,0
46,97,52,1,0,0,1,0,0
48,88,42,1,0,0,1,0,0
39,103,90,1,0,0,1,0,0
29,83,39,1,0,0,1,0,0
27,53,60,1,0,0,1,0,0
0,107,8,0,0,0,0,1,0
37,59,32,1,0,0,1,0,0
27,87,33,0,0,0,1,0,0
21,59,35,1,0,0,1,0,0
18,50,17,1,0,0,1,0,0
10,25,38,0,0,0,1,0,0
25,78,53,1,0,0,1,0,0
8,52,5,0,0,0,1,0,0
42,115,32,0,0,0,1,0,0
30,155,63,1,0,0,1,0,0
48,88,50,1,0,0,1,0,0
26,50,36,1,0,0,1,0,0
24,63,6,1,0,0,1,0,0
8,57,24,0,0,0,1,0,0
7,35,12,0,0,0,1,0,0
27,89,43,1,0,0,1,0,0
41,66,79,0,0,0,1,0,0
19,62,48,1,0,0,1,0,0
0,26,74,0,0,0,1,0,0
7,15,20,1,0,0,1,0,0
13,88,19,0,0,0,1,0,0
43,59,116,0,0,0,1,0,0
44,48,58,2,0,0,1,0,0
61,93,73,0,0,0,1,0,0
8,29,35,0,0,0,1,0,0
19,87,26,1,0,0,1,0,0
16,55,0,0,0,0,1,0,0
68,117,147,1,0,0,1,0,0
22,53,90,1,0,0,1,0,0
11,18,69,0,0,0,1,0,0
7,10,7,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,7,5,0,0,0,0,1,0
0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0
0,13,11,0,0,0,0,1,0
0,32,12,0,0,0,0,1,0
0,8,0,0,0,0,0,1,0
46,8,55,0,0,0,1,0,0
15,0,16,0,0,0,1,0,0
17,0,18,0,0,0,1,0,0
0,5,0,0,0,0,0,1,0
13,0,0,0,0,0,1,0,0
15,14,6,1,0,0,1,0,0
80,21,79,1,0,0,1,0,0
149,117,104,1,0,0,1,0,0
28,81,100,0,0,0,1,0,0
80,106,78,1,0,0,1,0,0
69,76,84,1,0,0,1,0,0
0,73,43,0,0,0,1,0,0
